from;to;polyline;weight
Phatthalung;Phatthalung;LINESTRING(100.045088379 7.45917876629, 100.045088379 7.45917876629);0.0
Phatthalung;Phitsanulok;LINESTRING(100.045088379 7.45917876629, 100.518454781 17.0947359704);0.0
Phatthalung;Phang Nga;LINESTRING(100.045088379 7.45917876629, 98.1018967416 8.69774345234);0.0
Phatthalung;Phetchabun;LINESTRING(100.045088379 7.45917876629, 101.242596454 16.3926965851);1.0
Phatthalung;Phrae;LINESTRING(100.045088379 7.45917876629, 100.012937431 18.2139119856);0.0
Phatthalung;Prachinburi;LINESTRING(100.045088379 7.45917876629, 101.618777543 14.0445407759);0.0
Phatthalung;Pathum Thani;LINESTRING(100.045088379 7.45917876629, 100.56915304 14.0830923585);2.0
Phatthalung;Pattani;LINESTRING(100.045088379 7.45917876629, 101.347821677 6.73989916225);5.0
Phatthalung;Phayao;LINESTRING(100.045088379 7.45917876629, 100.225624368 19.2180780435);0.0
Phatthalung;Ratchaburi;LINESTRING(100.045088379 7.45917876629, 99.5857449774 13.5495309307);3.0
Phatthalung;Roi Et;LINESTRING(100.045088379 7.45917876629, 103.828448191 15.9385220182);0.0
Phatthalung;Ranong;LINESTRING(100.045088379 7.45917876629, 98.563678981 9.92248571424);0.0
Phatthalung;Rayong;LINESTRING(100.045088379 7.45917876629, 101.343222133 12.8409659694);0.0
Phatthalung;Sing Buri;LINESTRING(100.045088379 7.45917876629, 100.320977667 14.8716158255);0.0
Phatthalung;Songkhla;LINESTRING(100.045088379 7.45917876629, 100.548759187 6.94884143693);155.0
Phatthalung;Samut Songkhram;LINESTRING(100.045088379 7.45917876629, 99.9367402385 13.3593198916);0.0
Phatthalung;Samut Sakhon;LINESTRING(100.045088379 7.45917876629, 100.177263278 13.5962888145);1.0
Phatthalung;Sa Kaeo;LINESTRING(100.045088379 7.45917876629, 102.332311439 13.6777234283);0.0
Phatthalung;Surat Thani;LINESTRING(100.045088379 7.45917876629, 99.099159387 9.13381321812);7.0
Phatthalung;Sakon Nakhon;LINESTRING(100.045088379 7.45917876629, 103.822703129 17.5131235152);1.0
Phatthalung;Suphan Buri;LINESTRING(100.045088379 7.45917876629, 99.8038953973 14.648468015);0.0
Phatthalung;Samut Prakan;LINESTRING(100.045088379 7.45917876629, 100.622262423 13.5941395905);0.0
Phatthalung;Saraburi;LINESTRING(100.045088379 7.45917876629, 101.026016661 14.6689938567);0.0
Phatthalung;Surin;LINESTRING(100.045088379 7.45917876629, 103.655766949 14.9277736873);0.0
Phatthalung;Sisaket;LINESTRING(100.045088379 7.45917876629, 104.40982653 14.9516411754);0.0
Phatthalung;Sukhothai;LINESTRING(100.045088379 7.45917876629, 99.7963503647 17.3641392291);0.0
Phatthalung;Satun;LINESTRING(100.045088379 7.45917876629, 99.5703559981 6.7318170405);3.0
Phatthalung;Tak;LINESTRING(100.045088379 7.45917876629, 98.6551659992 16.6465147647);0.0
Phatthalung;Trang;LINESTRING(100.045088379 7.45917876629, 99.3599859433 7.48356217488);50.0
Phatthalung;Trat;LINESTRING(100.045088379 7.45917876629, 102.503195011 12.1382302437);0.0
Phatthalung;Ubon Ratchathani;LINESTRING(100.045088379 7.45917876629, 104.950118622 15.2036640615);0.0
Phatthalung;Udon Thani;LINESTRING(100.045088379 7.45917876629, 102.840541098 17.512721051);0.0
Phatthalung;Uttaradit;LINESTRING(100.045088379 7.45917876629, 100.431418199 17.7260698659);0.0
Phatthalung;Uthai Thani;LINESTRING(100.045088379 7.45917876629, 99.5807809841 15.3329804403);0.0
Phatthalung;Yala;LINESTRING(100.045088379 7.45917876629, 101.188657942 6.16406279095);3.0
Phatthalung;Yasothon;LINESTRING(100.045088379 7.45917876629, 104.371511185 15.8497001429);0.0
Phitsanulok;Amnat Charoen;LINESTRING(100.518454781 17.0947359704, 104.72915159 15.8623982644);0.0
Phitsanulok;Ang Thong;LINESTRING(100.518454781 17.0947359704, 100.34145623 14.6380639474);5.0
Phitsanulok;Phra Nakhon Si Ayutthaya;LINESTRING(100.518454781 17.0947359704, 100.514170724 14.4207801749);37.0
Phitsanulok;Bangkok;LINESTRING(100.518454781 17.0947359704, 100.557322973 13.7175975701);507.0
Phitsanulok;Bueng Kan;LINESTRING(100.518454781 17.0947359704, 103.722237352 18.0575482114);0.0
Phitsanulok;Buriram;LINESTRING(100.518454781 17.0947359704, 102.967514344 15.1005920882);4.0
Phitsanulok;Chonburi;LINESTRING(100.518454781 17.0947359704, 101.121827441 13.0460828469);56.0
Phitsanulok;Chachoengsao;LINESTRING(100.518454781 17.0947359704, 101.41696414 13.5412867511);9.0
Phitsanulok;Chiang Mai;LINESTRING(100.518454781 17.0947359704, 98.7736976232 18.9084414401);106.0
Phitsanulok;Chai Nat;LINESTRING(100.518454781 17.0947359704, 99.9966639648 15.1889341114);22.0
Phitsanulok;Chaiyaphum;LINESTRING(100.518454781 17.0947359704, 101.950256984 16.1453092103);8.0
Phitsanulok;Chumphon;LINESTRING(100.518454781 17.0947359704, 98.9038728634 10.2984795764);0.0
Phitsanulok;Chiang Rai;LINESTRING(100.518454781 17.0947359704, 99.8463306614 19.7614170952);70.0
Phitsanulok;Chanthaburi;LINESTRING(100.518454781 17.0947359704, 102.128935757 12.7850531428);6.0
Phitsanulok;Krabi;LINESTRING(100.518454781 17.0947359704, 98.8832146297 7.9091448048);0.0
Phitsanulok;Khon Kaen;LINESTRING(100.518454781 17.0947359704, 102.47117486 16.4033200124);32.0
Phitsanulok;Kamphaeng Phet;LINESTRING(100.518454781 17.0947359704, 99.4840870778 16.3504084467);122.0
Phitsanulok;Kanchanaburi;LINESTRING(100.518454781 17.0947359704, 99.0508269362 14.6142660015);10.0
Phitsanulok;Kalasin;LINESTRING(100.518454781 17.0947359704, 103.623492533 16.5959516038);0.0
Phitsanulok;Loei Province;LINESTRING(100.518454781 17.0947359704, 101.552343004 17.4924428641);57.0
Phitsanulok;Lampang;LINESTRING(100.518454781 17.0947359704, 99.5103521938 18.2741029435);45.0
Phitsanulok;Lamphun;LINESTRING(100.518454781 17.0947359704, 98.9674006597 18.0768881064);12.0
Phitsanulok;Lopburi Province;LINESTRING(100.518454781 17.0947359704, 100.897002401 15.11760038);12.0
Phitsanulok;Mukdahan;LINESTRING(100.518454781 17.0947359704, 104.435295454 16.5902346448);1.0
Phitsanulok;Maha Sarakham;LINESTRING(100.518454781 17.0947359704, 103.187269825 16.0737469859);7.0
Phitsanulok;Mae Hong Son;LINESTRING(100.518454781 17.0947359704, 97.9474324868 18.7273332925);2.0
Phitsanulok;Nan;LINESTRING(100.518454781 17.0947359704, 100.817084443 18.8280594829);21.0
Phitsanulok;Nonthaburi;LINESTRING(100.518454781 17.0947359704, 100.356517706 13.9498544093);39.0
Phitsanulok;Nong Bua Lam Phu;LINESTRING(100.518454781 17.0947359704, 102.244010092 17.1948308266);0.0
Phitsanulok;Nong Khai;LINESTRING(100.518454781 17.0947359704, 102.77240708 17.9729280256);1.0
Phitsanulok;Nakhon Ratchasima;LINESTRING(100.518454781 17.0947359704, 102.162650043 15.0280360626);28.0
Phitsanulok;Nakhon Phanom;LINESTRING(100.518454781 17.0947359704, 104.319004039 17.4294095463);2.0
Phitsanulok;Nakhon Pathom;LINESTRING(100.518454781 17.0947359704, 100.068033595 13.8876112057);31.0
Phitsanulok;Nakhon Si Thammarat;LINESTRING(100.518454781 17.0947359704, 99.7073199322 8.51358626995);0.0
Phitsanulok;Nakhon Sawan;LINESTRING(100.518454781 17.0947359704, 99.9869845225 15.6823145632);166.0
Phitsanulok;Narathiwat;LINESTRING(100.518454781 17.0947359704, 101.751727633 6.12680622765);0.0
Phitsanulok;Nakhon Nayok;LINESTRING(100.518454781 17.0947359704, 101.218224714 14.262571957);2.0
Phitsanulok;Phetchaburi;LINESTRING(100.518454781 17.0947359704, 99.6075392745 12.9986537807);11.0
Phitsanulok;Phichit;LINESTRING(100.518454781 17.0947359704, 100.409668319 16.2635958818);214.0
Phitsanulok;Prachuap Khiri Khan;LINESTRING(100.518454781 17.0947359704, 99.5777392025 11.8001333794);13.0
Phitsanulok;Phuket;LINESTRING(100.518454781 17.0947359704, 98.2727379223 7.86370621154);9.0
Phitsanulok;Phatthalung;LINESTRING(100.518454781 17.0947359704, 100.045088379 7.45917876629);0.0
Phitsanulok;Phitsanulok;LINESTRING(100.518454781 17.0947359704, 100.518454781 17.0947359704);0.0
Phitsanulok;Phang Nga;LINESTRING(100.518454781 17.0947359704, 98.1018967416 8.69774345234);0.0
Phitsanulok;Phetchabun;LINESTRING(100.518454781 17.0947359704, 101.242596454 16.3926965851);208.0
Phitsanulok;Phrae;LINESTRING(100.518454781 17.0947359704, 100.012937431 18.2139119856);89.0
Phitsanulok;Prachinburi;LINESTRING(100.518454781 17.0947359704, 101.618777543 14.0445407759);1.0
Phitsanulok;Pathum Thani;LINESTRING(100.518454781 17.0947359704, 100.56915304 14.0830923585);56.0
Phitsanulok;Pattani;LINESTRING(100.518454781 17.0947359704, 101.347821677 6.73989916225);0.0
Phitsanulok;Phayao;LINESTRING(100.518454781 17.0947359704, 100.225624368 19.2180780435);28.0
Phitsanulok;Ratchaburi;LINESTRING(100.518454781 17.0947359704, 99.5857449774 13.5495309307);2.0
Phitsanulok;Roi Et;LINESTRING(100.518454781 17.0947359704, 103.828448191 15.9385220182);1.0
Phitsanulok;Ranong;LINESTRING(100.518454781 17.0947359704, 98.563678981 9.92248571424);0.0
Phitsanulok;Rayong;LINESTRING(100.518454781 17.0947359704, 101.343222133 12.8409659694);10.0
Phitsanulok;Sing Buri;LINESTRING(100.518454781 17.0947359704, 100.320977667 14.8716158255);14.0
Phitsanulok;Songkhla;LINESTRING(100.518454781 17.0947359704, 100.548759187 6.94884143693);2.0
Phitsanulok;Samut Songkhram;LINESTRING(100.518454781 17.0947359704, 99.9367402385 13.3593198916);1.0
Phitsanulok;Samut Sakhon;LINESTRING(100.518454781 17.0947359704, 100.177263278 13.5962888145);4.0
Phitsanulok;Sa Kaeo;LINESTRING(100.518454781 17.0947359704, 102.332311439 13.6777234283);3.0
Phitsanulok;Surat Thani;LINESTRING(100.518454781 17.0947359704, 99.099159387 9.13381321812);0.0
Phitsanulok;Sakon Nakhon;LINESTRING(100.518454781 17.0947359704, 103.822703129 17.5131235152);2.0
Phitsanulok;Suphan Buri;LINESTRING(100.518454781 17.0947359704, 99.8038953973 14.648468015);11.0
Phitsanulok;Samut Prakan;LINESTRING(100.518454781 17.0947359704, 100.622262423 13.5941395905);28.0
Phitsanulok;Saraburi;LINESTRING(100.518454781 17.0947359704, 101.026016661 14.6689938567);4.0
Phitsanulok;Surin;LINESTRING(100.518454781 17.0947359704, 103.655766949 14.9277736873);0.0
Phitsanulok;Sisaket;LINESTRING(100.518454781 17.0947359704, 104.40982653 14.9516411754);2.0
Phitsanulok;Sukhothai;LINESTRING(100.518454781 17.0947359704, 99.7963503647 17.3641392291);207.0
Phitsanulok;Satun;LINESTRING(100.518454781 17.0947359704, 99.5703559981 6.7318170405);0.0
Phitsanulok;Tak;LINESTRING(100.518454781 17.0947359704, 98.6551659992 16.6465147647);54.0
Phitsanulok;Trang;LINESTRING(100.518454781 17.0947359704, 99.3599859433 7.48356217488);0.0
Phitsanulok;Trat;LINESTRING(100.518454781 17.0947359704, 102.503195011 12.1382302437);5.0
Phitsanulok;Ubon Ratchathani;LINESTRING(100.518454781 17.0947359704, 104.950118622 15.2036640615);6.0
Phitsanulok;Udon Thani;LINESTRING(100.518454781 17.0947359704, 102.840541098 17.512721051);13.0
Phitsanulok;Uttaradit;LINESTRING(100.518454781 17.0947359704, 100.431418199 17.7260698659);143.0
Phitsanulok;Uthai Thani;LINESTRING(100.518454781 17.0947359704, 99.5807809841 15.3329804403);6.0
Phitsanulok;Yala;LINESTRING(100.518454781 17.0947359704, 101.188657942 6.16406279095);0.0
Phitsanulok;Yasothon;LINESTRING(100.518454781 17.0947359704, 104.371511185 15.8497001429);1.0
Phang Nga;Amnat Charoen;LINESTRING(98.1018967416 8.69774345234, 104.72915159 15.8623982644);0.0
Phang Nga;Ang Thong;LINESTRING(98.1018967416 8.69774345234, 100.34145623 14.6380639474);1.0
Phang Nga;Phra Nakhon Si Ayutthaya;LINESTRING(98.1018967416 8.69774345234, 100.514170724 14.4207801749);10.0
Phang Nga;Bangkok;LINESTRING(98.1018967416 8.69774345234, 100.557322973 13.7175975701);118.0
Phang Nga;Bueng Kan;LINESTRING(98.1018967416 8.69774345234, 103.722237352 18.0575482114);0.0
Phang Nga;Buriram;LINESTRING(98.1018967416 8.69774345234, 102.967514344 15.1005920882);1.0
Phang Nga;Chonburi;LINESTRING(98.1018967416 8.69774345234, 101.121827441 13.0460828469);7.0
Phang Nga;Chachoengsao;LINESTRING(98.1018967416 8.69774345234, 101.41696414 13.5412867511);0.0
Phang Nga;Chiang Mai;LINESTRING(98.1018967416 8.69774345234, 98.7736976232 18.9084414401);15.0
Phang Nga;Chai Nat;LINESTRING(98.1018967416 8.69774345234, 99.9966639648 15.1889341114);0.0
Phang Nga;Chaiyaphum;LINESTRING(98.1018967416 8.69774345234, 101.950256984 16.1453092103);1.0
Phang Nga;Chumphon;LINESTRING(98.1018967416 8.69774345234, 98.9038728634 10.2984795764);9.0
Phang Nga;Chiang Rai;LINESTRING(98.1018967416 8.69774345234, 99.8463306614 19.7614170952);6.0
Phang Nga;Chanthaburi;LINESTRING(98.1018967416 8.69774345234, 102.128935757 12.7850531428);1.0
Phang Nga;Krabi;LINESTRING(98.1018967416 8.69774345234, 98.8832146297 7.9091448048);148.0
Phang Nga;Khon Kaen;LINESTRING(98.1018967416 8.69774345234, 102.47117486 16.4033200124);4.0
Phang Nga;Kamphaeng Phet;LINESTRING(98.1018967416 8.69774345234, 99.4840870778 16.3504084467);0.0
Phang Nga;Kanchanaburi;LINESTRING(98.1018967416 8.69774345234, 99.0508269362 14.6142660015);2.0
Phang Nga;Kalasin;LINESTRING(98.1018967416 8.69774345234, 103.623492533 16.5959516038);0.0
Phang Nga;Loei Province;LINESTRING(98.1018967416 8.69774345234, 101.552343004 17.4924428641);2.0
Phang Nga;Lampang;LINESTRING(98.1018967416 8.69774345234, 99.5103521938 18.2741029435);1.0
Phang Nga;Lamphun;LINESTRING(98.1018967416 8.69774345234, 98.9674006597 18.0768881064);0.0
Phang Nga;Lopburi Province;LINESTRING(98.1018967416 8.69774345234, 100.897002401 15.11760038);0.0
Phang Nga;Mukdahan;LINESTRING(98.1018967416 8.69774345234, 104.435295454 16.5902346448);0.0
Phang Nga;Maha Sarakham;LINESTRING(98.1018967416 8.69774345234, 103.187269825 16.0737469859);0.0
Phang Nga;Mae Hong Son;LINESTRING(98.1018967416 8.69774345234, 97.9474324868 18.7273332925);0.0
Phang Nga;Nan;LINESTRING(98.1018967416 8.69774345234, 100.817084443 18.8280594829);0.0
Phang Nga;Nonthaburi;LINESTRING(98.1018967416 8.69774345234, 100.356517706 13.9498544093);14.0
Phang Nga;Nong Bua Lam Phu;LINESTRING(98.1018967416 8.69774345234, 102.244010092 17.1948308266);0.0
Phang Nga;Nong Khai;LINESTRING(98.1018967416 8.69774345234, 102.77240708 17.9729280256);0.0
Phang Nga;Nakhon Ratchasima;LINESTRING(98.1018967416 8.69774345234, 102.162650043 15.0280360626);2.0
Phang Nga;Nakhon Phanom;LINESTRING(98.1018967416 8.69774345234, 104.319004039 17.4294095463);1.0
Phang Nga;Nakhon Pathom;LINESTRING(98.1018967416 8.69774345234, 100.068033595 13.8876112057);2.0
Phang Nga;Nakhon Si Thammarat;LINESTRING(98.1018967416 8.69774345234, 99.7073199322 8.51358626995);8.0
Phang Nga;Nakhon Sawan;LINESTRING(98.1018967416 8.69774345234, 99.9869845225 15.6823145632);0.0
Phang Nga;Narathiwat;LINESTRING(98.1018967416 8.69774345234, 101.751727633 6.12680622765);0.0
Phang Nga;Nakhon Nayok;LINESTRING(98.1018967416 8.69774345234, 101.218224714 14.262571957);0.0
Phang Nga;Phetchaburi;LINESTRING(98.1018967416 8.69774345234, 99.6075392745 12.9986537807);3.0
Phang Nga;Phichit;LINESTRING(98.1018967416 8.69774345234, 100.409668319 16.2635958818);0.0
Phang Nga;Prachuap Khiri Khan;LINESTRING(98.1018967416 8.69774345234, 99.5777392025 11.8001333794);4.0
Phang Nga;Phuket;LINESTRING(98.1018967416 8.69774345234, 98.2727379223 7.86370621154);532.0
Phang Nga;Phatthalung;LINESTRING(98.1018967416 8.69774345234, 100.045088379 7.45917876629);3.0
Phang Nga;Phitsanulok;LINESTRING(98.1018967416 8.69774345234, 100.518454781 17.0947359704);0.0
Phang Nga;Phang Nga;LINESTRING(98.1018967416 8.69774345234, 98.1018967416 8.69774345234);0.0
Phang Nga;Phetchabun;LINESTRING(98.1018967416 8.69774345234, 101.242596454 16.3926965851);9.0
Phang Nga;Phrae;LINESTRING(98.1018967416 8.69774345234, 100.012937431 18.2139119856);0.0
Phang Nga;Prachinburi;LINESTRING(98.1018967416 8.69774345234, 101.618777543 14.0445407759);3.0
Phang Nga;Pathum Thani;LINESTRING(98.1018967416 8.69774345234, 100.56915304 14.0830923585);9.0
Phang Nga;Pattani;LINESTRING(98.1018967416 8.69774345234, 101.347821677 6.73989916225);1.0
Phang Nga;Phayao;LINESTRING(98.1018967416 8.69774345234, 100.225624368 19.2180780435);1.0
Phang Nga;Ratchaburi;LINESTRING(98.1018967416 8.69774345234, 99.5857449774 13.5495309307);4.0
Phang Nga;Roi Et;LINESTRING(98.1018967416 8.69774345234, 103.828448191 15.9385220182);0.0
Phang Nga;Ranong;LINESTRING(98.1018967416 8.69774345234, 98.563678981 9.92248571424);5.0
Phang Nga;Rayong;LINESTRING(98.1018967416 8.69774345234, 101.343222133 12.8409659694);0.0
Phang Nga;Sing Buri;LINESTRING(98.1018967416 8.69774345234, 100.320977667 14.8716158255);0.0
Phang Nga;Songkhla;LINESTRING(98.1018967416 8.69774345234, 100.548759187 6.94884143693);17.0
Phang Nga;Samut Songkhram;LINESTRING(98.1018967416 8.69774345234, 99.9367402385 13.3593198916);4.0
Phang Nga;Samut Sakhon;LINESTRING(98.1018967416 8.69774345234, 100.177263278 13.5962888145);2.0
Phang Nga;Sa Kaeo;LINESTRING(98.1018967416 8.69774345234, 102.332311439 13.6777234283);0.0
Phang Nga;Surat Thani;LINESTRING(98.1018967416 8.69774345234, 99.099159387 9.13381321812);46.0
Phang Nga;Sakon Nakhon;LINESTRING(98.1018967416 8.69774345234, 103.822703129 17.5131235152);0.0
Phang Nga;Suphan Buri;LINESTRING(98.1018967416 8.69774345234, 99.8038953973 14.648468015);0.0
Phang Nga;Samut Prakan;LINESTRING(98.1018967416 8.69774345234, 100.622262423 13.5941395905);9.0
Phang Nga;Saraburi;LINESTRING(98.1018967416 8.69774345234, 101.026016661 14.6689938567);1.0
Phang Nga;Surin;LINESTRING(98.1018967416 8.69774345234, 103.655766949 14.9277736873);0.0
Phang Nga;Sisaket;LINESTRING(98.1018967416 8.69774345234, 104.40982653 14.9516411754);2.0
Phang Nga;Sukhothai;LINESTRING(98.1018967416 8.69774345234, 99.7963503647 17.3641392291);1.0
Phang Nga;Satun;LINESTRING(98.1018967416 8.69774345234, 99.5703559981 6.7318170405);6.0
Phang Nga;Tak;LINESTRING(98.1018967416 8.69774345234, 98.6551659992 16.6465147647);0.0
Phang Nga;Trang;LINESTRING(98.1018967416 8.69774345234, 99.3599859433 7.48356217488);7.0
Phang Nga;Trat;LINESTRING(98.1018967416 8.69774345234, 102.503195011 12.1382302437);0.0
Phang Nga;Ubon Ratchathani;LINESTRING(98.1018967416 8.69774345234, 104.950118622 15.2036640615);0.0
Phang Nga;Udon Thani;LINESTRING(98.1018967416 8.69774345234, 102.840541098 17.512721051);1.0
Phang Nga;Uttaradit;LINESTRING(98.1018967416 8.69774345234, 100.431418199 17.7260698659);0.0
Phang Nga;Uthai Thani;LINESTRING(98.1018967416 8.69774345234, 99.5807809841 15.3329804403);1.0
Phang Nga;Yala;LINESTRING(98.1018967416 8.69774345234, 101.188657942 6.16406279095);1.0
Phang Nga;Yasothon;LINESTRING(98.1018967416 8.69774345234, 104.371511185 15.8497001429);0.0
Phetchabun;Amnat Charoen;LINESTRING(101.242596454 16.3926965851, 104.72915159 15.8623982644);1.0
Phetchabun;Ang Thong;LINESTRING(101.242596454 16.3926965851, 100.34145623 14.6380639474);4.0
Phetchabun;Phra Nakhon Si Ayutthaya;LINESTRING(101.242596454 16.3926965851, 100.514170724 14.4207801749);35.0
Phetchabun;Bangkok;LINESTRING(101.242596454 16.3926965851, 100.557322973 13.7175975701);560.0
Phetchabun;Bueng Kan;LINESTRING(101.242596454 16.3926965851, 103.722237352 18.0575482114);0.0
Phetchabun;Buriram;LINESTRING(101.242596454 16.3926965851, 102.967514344 15.1005920882);7.0
Phetchabun;Chonburi;LINESTRING(101.242596454 16.3926965851, 101.121827441 13.0460828469);78.0
Phetchabun;Chachoengsao;LINESTRING(101.242596454 16.3926965851, 101.41696414 13.5412867511);8.0
Phetchabun;Chiang Mai;LINESTRING(101.242596454 16.3926965851, 98.7736976232 18.9084414401);58.0
Phetchabun;Chai Nat;LINESTRING(101.242596454 16.3926965851, 99.9966639648 15.1889341114);1.0
Phetchabun;Chaiyaphum;LINESTRING(101.242596454 16.3926965851, 101.950256984 16.1453092103);22.0
Phetchabun;Chumphon;LINESTRING(101.242596454 16.3926965851, 98.9038728634 10.2984795764);2.0
Phetchabun;Chiang Rai;LINESTRING(101.242596454 16.3926965851, 99.8463306614 19.7614170952);14.0
Phetchabun;Chanthaburi;LINESTRING(101.242596454 16.3926965851, 102.128935757 12.7850531428);7.0
Phetchabun;Krabi;LINESTRING(101.242596454 16.3926965851, 98.8832146297 7.9091448048);21.0
Phetchabun;Khon Kaen;LINESTRING(101.242596454 16.3926965851, 102.47117486 16.4033200124);95.0
Phetchabun;Kamphaeng Phet;LINESTRING(101.242596454 16.3926965851, 99.4840870778 16.3504084467);8.0
Phetchabun;Kanchanaburi;LINESTRING(101.242596454 16.3926965851, 99.0508269362 14.6142660015);7.0
Phetchabun;Kalasin;LINESTRING(101.242596454 16.3926965851, 103.623492533 16.5959516038);5.0
Phetchabun;Loei Province;LINESTRING(101.242596454 16.3926965851, 101.552343004 17.4924428641);105.0
Phetchabun;Lampang;LINESTRING(101.242596454 16.3926965851, 99.5103521938 18.2741029435);11.0
Phetchabun;Lamphun;LINESTRING(101.242596454 16.3926965851, 98.9674006597 18.0768881064);1.0
Phetchabun;Lopburi Province;LINESTRING(101.242596454 16.3926965851, 100.897002401 15.11760038);37.0
Phetchabun;Mukdahan;LINESTRING(101.242596454 16.3926965851, 104.435295454 16.5902346448);0.0
Phetchabun;Maha Sarakham;LINESTRING(101.242596454 16.3926965851, 103.187269825 16.0737469859);27.0
Phetchabun;Mae Hong Son;LINESTRING(101.242596454 16.3926965851, 97.9474324868 18.7273332925);1.0
Phetchabun;Nan;LINESTRING(101.242596454 16.3926965851, 100.817084443 18.8280594829);5.0
Phetchabun;Nonthaburi;LINESTRING(101.242596454 16.3926965851, 100.356517706 13.9498544093);38.0
Phetchabun;Nong Bua Lam Phu;LINESTRING(101.242596454 16.3926965851, 102.244010092 17.1948308266);4.0
Phetchabun;Nong Khai;LINESTRING(101.242596454 16.3926965851, 102.77240708 17.9729280256);6.0
Phetchabun;Nakhon Ratchasima;LINESTRING(101.242596454 16.3926965851, 102.162650043 15.0280360626);47.0
Phetchabun;Nakhon Phanom;LINESTRING(101.242596454 16.3926965851, 104.319004039 17.4294095463);3.0
Phetchabun;Nakhon Pathom;LINESTRING(101.242596454 16.3926965851, 100.068033595 13.8876112057);18.0
Phetchabun;Nakhon Si Thammarat;LINESTRING(101.242596454 16.3926965851, 99.7073199322 8.51358626995);0.0
Phetchabun;Nakhon Sawan;LINESTRING(101.242596454 16.3926965851, 99.9869845225 15.6823145632);40.0
Phetchabun;Narathiwat;LINESTRING(101.242596454 16.3926965851, 101.751727633 6.12680622765);0.0
Phetchabun;Nakhon Nayok;LINESTRING(101.242596454 16.3926965851, 101.218224714 14.262571957);5.0
Phetchabun;Phetchaburi;LINESTRING(101.242596454 16.3926965851, 99.6075392745 12.9986537807);13.0
Phetchabun;Phichit;LINESTRING(101.242596454 16.3926965851, 100.409668319 16.2635958818);23.0
Phetchabun;Prachuap Khiri Khan;LINESTRING(101.242596454 16.3926965851, 99.5777392025 11.8001333794);11.0
Phetchabun;Phuket;LINESTRING(101.242596454 16.3926965851, 98.2727379223 7.86370621154);27.0
Phetchabun;Phatthalung;LINESTRING(101.242596454 16.3926965851, 100.045088379 7.45917876629);1.0
Phetchabun;Phitsanulok;LINESTRING(101.242596454 16.3926965851, 100.518454781 17.0947359704);197.0
Phetchabun;Phang Nga;LINESTRING(101.242596454 16.3926965851, 98.1018967416 8.69774345234);6.0
Phetchabun;Phetchabun;LINESTRING(101.242596454 16.3926965851, 101.242596454 16.3926965851);0.0
Phetchabun;Phrae;LINESTRING(101.242596454 16.3926965851, 100.012937431 18.2139119856);8.0
Phetchabun;Prachinburi;LINESTRING(101.242596454 16.3926965851, 101.618777543 14.0445407759);6.0
Phetchabun;Pathum Thani;LINESTRING(101.242596454 16.3926965851, 100.56915304 14.0830923585);59.0
Phetchabun;Pattani;LINESTRING(101.242596454 16.3926965851, 101.347821677 6.73989916225);0.0
Phetchabun;Phayao;LINESTRING(101.242596454 16.3926965851, 100.225624368 19.2180780435);7.0
Phetchabun;Ratchaburi;LINESTRING(101.242596454 16.3926965851, 99.5857449774 13.5495309307);9.0
Phetchabun;Roi Et;LINESTRING(101.242596454 16.3926965851, 103.828448191 15.9385220182);4.0
Phetchabun;Ranong;LINESTRING(101.242596454 16.3926965851, 98.563678981 9.92248571424);1.0
Phetchabun;Rayong;LINESTRING(101.242596454 16.3926965851, 101.343222133 12.8409659694);15.0
Phetchabun;Sing Buri;LINESTRING(101.242596454 16.3926965851, 100.320977667 14.8716158255);4.0
Phetchabun;Songkhla;LINESTRING(101.242596454 16.3926965851, 100.548759187 6.94884143693);7.0
Phetchabun;Samut Songkhram;LINESTRING(101.242596454 16.3926965851, 99.9367402385 13.3593198916);4.0
Phetchabun;Samut Sakhon;LINESTRING(101.242596454 16.3926965851, 100.177263278 13.5962888145);5.0
Phetchabun;Sa Kaeo;LINESTRING(101.242596454 16.3926965851, 102.332311439 13.6777234283);4.0
Phetchabun;Surat Thani;LINESTRING(101.242596454 16.3926965851, 99.099159387 9.13381321812);15.0
Phetchabun;Sakon Nakhon;LINESTRING(101.242596454 16.3926965851, 103.822703129 17.5131235152);2.0
Phetchabun;Suphan Buri;LINESTRING(101.242596454 16.3926965851, 99.8038953973 14.648468015);7.0
Phetchabun;Samut Prakan;LINESTRING(101.242596454 16.3926965851, 100.622262423 13.5941395905);39.0
Phetchabun;Saraburi;LINESTRING(101.242596454 16.3926965851, 101.026016661 14.6689938567);26.0
Phetchabun;Surin;LINESTRING(101.242596454 16.3926965851, 103.655766949 14.9277736873);3.0
Phetchabun;Sisaket;LINESTRING(101.242596454 16.3926965851, 104.40982653 14.9516411754);2.0
Phetchabun;Sukhothai;LINESTRING(101.242596454 16.3926965851, 99.7963503647 17.3641392291);11.0
Phetchabun;Satun;LINESTRING(101.242596454 16.3926965851, 99.5703559981 6.7318170405);4.0
Phetchabun;Tak;LINESTRING(101.242596454 16.3926965851, 98.6551659992 16.6465147647);3.0
Phetchabun;Trang;LINESTRING(101.242596454 16.3926965851, 99.3599859433 7.48356217488);2.0
Phetchabun;Trat;LINESTRING(101.242596454 16.3926965851, 102.503195011 12.1382302437);9.0
Phetchabun;Ubon Ratchathani;LINESTRING(101.242596454 16.3926965851, 104.950118622 15.2036640615);6.0
